,Dialogue,True_Symptom,Extracted_Symptom
209," ""I've been coughing for a week now, and it's getting worse. It's a dry cough, and it's really annoying. I wake up every morning with a cough, and I can't stop coughing throughout the day. Sometimes I cough so hard that I get dizzy and fall down. I'm really scared that I might have something serious, like cancer or tuberculosis. I'm really worried about my health.""",Coughing,"['Coughing', 'Shortness of breath']"
210," ""I'm coughing up blood and it's really annoying, I mean, who wants to cough up blood?""",Coughing,['Coughing up blood']
211," ""I was walking up the stairs and suddenly I felt like I couldn't breathe. I tried to take a deep breath but I just couldn't. I felt like I was going to pass out.""",Shortness of breath,['Difficulty Breathing']
212," ""I'm so sick of being sick, I can barely breathe, and I'm always tired. I feel like I'm drowning in my own lungs.""",Shortness of breath,"['Difficulty Swallowing', 'Dry Mouth', 'Shortness of breath', 'Fatigue']"
213," ""I can't breathe properly.""",Shortness of breath,['Breathing difficulties']
214," ""I am having trouble breathing. I am short of breath.""",Shortness of breath,['Shortness of breath']
215," ""I can't even walk a block without getting out of breath, it's so annoying.""",Shortness of breath,['Breast swelling and tenderness']
216," ""I have been having really bad shortness of breath lately. It's like I can't catch my breath and I feel like I'm going to pass out. It's really scary.""",Shortness of breath,['Shortness of breath']
217," ""I am unable to breathe properly, and I feel as if I am drowning in my own lungs. Every time I try to take a breath, I feel as if I am sucking in a mouthful of sand. It is as if my lungs are filled with a thousand tiny knives, each one stabbing me in the chest with every breath I take.""",Shortness of breath,"['General pain', 'Headache', 'Shortness of breath']"
218," ""I cant breathe properly, I feel like I am drowning.""",Shortness of breath,['Breathing difficulties']
219," ""I have been experiencing shortness of breath for the past few days. It is very frustrating and I am unable to sleep at night because I feel like I am not able to breathe properly. I have tried to ignore it but it has only gotten worse. I am worried that I may have a serious medical condition.""",Shortness of breath,"['Shortness of breath', 'Nausea', 'Vomiting', 'Fatigue', 'Insomnia', 'Anxious']"
220," ""My lungs are so weak, they are unable to fill with air, just like a limp and lifeless flower that has lost its beauty and charm.""",Shortness of breath,['Breast swelling and tenderness']
221," ""I been having trouble breathin lately, it's like I cant catch my breath properly.""",Shortness of breath,['Breathing difficulties']
222," ""My lungs are so weak, they are unable to fill with air, just like a deflated balloon, and I can't even take a deep breath without feeling like I'm drowning in a sea of airlessness.""",Shortness of breath,['Decreased appetite']
223," ""I have been experiencing shortness of breath for the past three days. It started out as a slight discomfort when I was climbing the stairs, but now I get out of breath even when I am walking a short distance. I feel like I cannot catch my breath and I start to panic. I have tried to ignore it and hope it goes away, but it has not improved. I am worried that I might be having a heart attack.""",Shortness of breath,"['Shortness of breath', 'Coughing', 'Fatigue']"
224," ""I am experiencing severe wheezing and find it very difficult to breathe. My breathing is very laboured and I am finding it difficult to speak. I am very concerned about my breathing and hope that it improves soon.""",Wheezing,"['Wheezing', 'Shortness of breath']"
225," ""I am experiencing a wheezing sound when I breathe, which is getting worse over time. It is affecting my daily life, as I am unable to do any physical activities without getting tired and out of breath. I am also having difficulty sleeping at night due to the wheezing and coughing. I am worried that this will lead to more serious health problems in the future.""",Wheezing,"['Wheezing', 'Shortness of breath', 'Coughing', 'Fatigue']"
226," ""I am having difficulty breathing and I am wheezing terribly.""",Wheezing,['Shortness of breath']
227," ""I been having this wheezing problem for a while now, it's really scary, I can't breathe properly, I'm always coughing and my chest feels heavy, I'm really worried about it.""",Wheezing,"['Wheezing', 'Coughing', 'Shortness of breath']"
228," ""I have been experiencing a persistent wheezing sound while breathing.""",Wheezing,['Wheezing']
229," ""I'm fukin dying here, doc, I can't breathe, I'm wheezin like a fukin donkey!""",Wheezing,['Breast swelling and tenderness']
230," ""I got a cough and started wheezing a little bit.""",Wheezing,"['Coughing', 'Wheezing']"
231," ""I'm dying here, doc. I can't breathe, I'm coughing up a lung, and I'm wheezing like a motherfucker.""",Wheezing,"['Difficulty Swallowing', 'Dry Mouth', 'Hoarseness', 'Mouth/throat sores', 'Voice quality changes']"
232," ""My heart is a fluttering bird, beating against my chest, as if trying to escape.""",Heart palpitations,['Heart palpitations']
233," ""I have been experiencing heart palpitations for the past month now.""",Heart palpitations,['Heart palpitations']
234," ""I got these goddamn heart palpitations all the time, ya hear me? It's like my heart is gonna explode or somethin'! It's so annoying, I can't even sleep at night because of this shit!""",Heart palpitations,['Heart palpitations']
235," ""I have been experiencing occasional heart palpitations for the past month now. It usually happens when I am lying down or sitting quietly, and it feels like my heart is beating very fast and irregularly. It is quite frightening, and I get worried that something might be wrong with my heart. I try to calm myself down by taking deep breaths, but it does not seem to help much. I hope you can help me figure out what is causing these palpitations.""",Heart palpitations,['Heart palpitations']
236," ""I've been having these weird heart palpitations for a while now.""",Heart palpitations,['Heart palpitations']
237," ""I have been experiencing heart palpitations since this morning.""",Heart palpitations,['Heart palpitations']
238," ""i cant sleep at nite cuz my heart is racing so fast and its making me feel all nervous and stuff""",Heart palpitations,['Heart palpitations']
239," ""I have been experiencing very severe heart palpitations for the past few days.""",Heart palpitations,['Heart palpitations']
240," ""I been having these weird heart palpitations lately, it's like my heart is racing and beating fast even when I'm just sitting down.""",Heart palpitations,['Heart palpitations']
241," ""I'm getting these weird heart palpitations, and I'm not sure what's causing them. I'm not stressed or anything, but I can feel my heart beating like crazy. It's like it's going to jump out of my chest. I'm not sure what's wrong with me, but I'm getting really annoyed with this.""",Heart palpitations,['Heart palpitations']
242," ""My heart is a fluttering bird, beating its wings in a frenzy, as if trying to escape the cage of my ribcage.""",Heart palpitations,['Breast swelling and tenderness']
243," ""I got these heart palpitations all the time, man. It's like my heart is gonna explode or something.""",Heart palpitations,['Heart palpitations']
244," ""I have been experiencing heart palpitations for the past few days. It started out as a slight fluttering in my chest, but now it has become more pronounced and I can feel it in my neck as well.""",Heart palpitations,['Heart palpitations']
245," ""I have been experiencing heart palpitations for the past few days. It started with a sudden and intense feeling of my heart beating rapidly and irregularly, and it would last for a few seconds to a minute. At first, I thought it was just stress, but it has been happening so frequently that I can no longer ignore it. It happens most often when I am lying down or sitting, and it is accompanied by a feeling of anxiety and discomfort. I have tried to relax and calm down, but it does not seem to help. I am worried that this might be a sign of a more serious heart condition.""",Heart palpitations,['Heart palpitations']
246," ""I been having these weird heart palpitations. It's like my heart is beating so fast and strong that I can feel it in my chest and arms.""",Heart palpitations,['Heart palpitations']
247," ""I've been noticing that my arms are getting really puffy and sore.""",Swelling (arms or legs),['Swelling (arms or legs)']
248," ""My arms are so puffed up that I can't even wear my favorite sweater anymore.""",Swelling (arms or legs),['Breast swelling and tenderness']
249," ""My arms are swollen and it's hard to move them.""",Swelling (arms or legs),['Swelling of arms']
250," ""My arms are so swollen that I can't even lift them, and my legs are so puffy that I can't even walk without tripping.""",Swelling (arms or legs),['Swelling (arms or legs)']
251," ""My arms are so swollen I can't even wear a watch.""",Swelling (arms or legs),['Swelling']
252," ""I'm so sick and tired of these swollen arms and legs, it's like I'm a balloon ready to pop!""",Swelling (arms or legs),['Swelling (arms or legs)']
253," ""I have been experiencing swelling in my arms and legs for the past few days, but I am not sexually active.""",Swelling (arms or legs),['Swelling (arms or legs)']
254," ""I got up this mornin and my arms was all swollen like sausages. I'm scared I'm gonna die or somethin.""",Swelling (arms or legs),['Decreased appetite']
255," ""I've been noticing that my arms and legs have been swelling up a lot lately. It's really scary because I've never had this problem before. I'm worried that it might be a sign of something serious.""",Swelling (arms or legs),['Swelling (arms or legs)']
256," ""My limbs are puffed up like a pair of fat sausages, and I feel like I'm drowning in a sea of fluid.""",Swelling (arms or legs),['Breast swelling and tenderness']
257," ""I've been feeling really bloated lately, and my arms and legs are so swollen.""",Swelling (arms or legs),['Bloating']
258," ""I have been experiencing swelling in my arms and legs for a while now, but I thought it was just because I had been sitting around too much. But now I am worried that it might be something more serious.""",Swelling (arms or legs),['Swelling (arms or legs)']
259," ""I've been feeling really bloated lately and my arms and legs are so swollen, it's like I've gained 10 pounds in a week!""",Swelling (arms or legs),"['Abdominal pain', 'Bloating']"
260," ""My arms are puffed up like balloons, and my legs are so swollen that I can't even bend them.""",Swelling (arms or legs),['Swelling (arms or legs)']
261," ""I've been feeling really bloated lately and my arms and legs are all swollen.""",Swelling (arms or legs),['Bloating']
262," ""I'm tellin' ya, I woke up this mornin' and my arms were all swollen like sausages!""",Swelling (arms or legs),['Breast swelling and tenderness']
263," ""My arms are so swollen that I can't even move them, it's like they are filled with water and I can't even sleep at night because of the pain.""",Swelling (arms or legs),"['Decreased appetite', 'Fatigue', 'General pain', 'Headache', 'Joint pain', 'Muscle pain']"
264," ""I'm so bloated my arms are like sausages!""",Swelling (arms or legs),['Breast swelling and tenderness']
265," ""Oh my god, my arms are so swollen, it's like a balloon, I'm so scared, what if this is some kind of cancer?""",Swelling (arms or legs),['Breast swelling and tenderness']
266," ""I'm so sick of this swelling in my arms and legs. It's been going on for weeks now and I'm so tired of feeling like I'm going to burst.""",Swelling (arms or legs),['Swelling (arms or legs)']
267," ""I'm so scared that I'll never get rid of these acne scars, I've tried everything but nothing works.""",Acne,['Acne']
268," ""My face is a battlefield, with acne scars as the gruesome reminders of the war that rages within me.""",Acne,['Acne']
269," ""I've got this bloody acne on me face, it's driving me mad, I can't even look at myself in the mirror.""",Acne,['Acne']
270," ""I've got this bloody acne all over my face, it's driving me mental, I can't even look at myself in the mirror without getting angry, I've tried everything to get rid of it but nothing works, I'm so frustrated and depressed, I just want to get rid of this bloody acne already!""",Acne,['Acne']
271," ""I have been having these little red bumps on my face for a while now.""",Acne,['Breast swelling and tenderness']
272," ""I've got this godawful acne on my face, and it's getting worse by the day. I'm so scared that I'll end up with permanent scarring. I've tried everything, from over-the-counter creams to prescription medications, but nothing seems to work. I'm so frustrated and anxious all the time. I just want to wake up one day and have clear, smooth skin again.""",Acne,['Acne']
273," ""I have been having these little red bumps on my face for a while now, and they are getting worse and worse. They are very tender to the touch and seem to be getting bigger and bigger. I have tried to pop them, but that just makes them worse. I have tried to hide them with makeup, but that is not working very well. I am very self conscious about them and I do not know what to do.""",Acne,['Mouth/throat sores']
274," ""I have acne on my face, back, chest, arms, and legs. It's red, swollen, painful, and itchy. I have blackheads and whiteheads. I have acne scars on my face.""",Acne,['Acne']
275," ""I've got these bed sores on me bum and they're proper painful, mate.""",Bed/pressure sores,['Bed/pressure sores']
276," ""I have bed/pressure sores on my back and buttocks.""",Bed/pressure sores,['Bed/pressure sores']
277," ""My bed is a prison, and these sores are the bars that confine me.""",Bed/pressure sores,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
278," ""I have noticed that I have developed bed sores on my back and buttocks, and they are very painful and itchy.""",Bed/pressure sores,['Bed/pressure sores']
279," ""My skin is sore and tender to the touch, and I have pressure sores on my back, buttocks, and hips. These sores are painful and itchy, and they are slow to heal. I have also developed bed sores on my heels and elbows, which are painful and tender to the touch.""",Bed/pressure sores,['Bed/pressure sores']
280," ""My hair is falling out in clumps, I fear I shall be bald by morning.""",Hair loss,['Hair loss']
281," ""I'm losing my hair like crazy, it's so annoying, I mean, who loses their hair like this? I'm only 25 years old, I should be in the prime of my life, but now I look like an old man, I mean, I'm not even bald yet, but I can see my scalp through my thinning hair, it's so embarrassing, I don't know what to do, I've tried everything, but nothing works, I'm so frustrated, I just want my hair to grow back, is that too much to ask?""",Hair loss,['Hair loss']
282," ""I've been losing hair on my head for a while now, but I thought it was just stress or something, but now I'm losing hair on my arms and legs too.""",Hair loss,['Hair loss']
283," ""I've been losing hair quite a bit lately.""",Hair loss,['Hair loss']
284," ""I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and it's getting worse. I have been losing hair on my head for a while now, and",Hair loss,['Hair loss']
285," ""I am experiencing hand-foot syndrome, a rash of the hands and feet that can cause cracking, peeling, redness or pain.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']"
286," ""My hands and feet are on fire, as if I had dipped them in a vat of boiling oil. The skin on my palms and soles is peeling off in layers, revealing raw, red flesh beneath. It feels as if I am walking on hot coals, and every step I take causes my feet to crack and bleed. I can feel the heat radiating from my hands and feet, as if I had a fever that only affected my extremities. It is as if my body is trying to expel me from within, as if I were a parasite that needed to be purged.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Skin dryness', 'Itching']"
287," ""My hands and feet are on fire, and I can't stop scratching myself. It's like I'm a human version of a porcupine, and I'm so embarrassed to show anyone my hands and feet. I'm so sick of this Hand-foot syndrome, I wish I could just cut my hands and feet off and be done with it.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Itching', 'Skin dryness']"
288," ""I'm dying from this hand foot syndrome, it's so bloody annoying!""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']"
289," ""I got a rash on my hands and feet, it's so itchy and painful, and it's spreading all over my body, I'm so scared, I don't know what to do, I've never felt this way before, I'm so confused, I'm so scared, I don't know what to do, I've never felt this way before, I'm so confused""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Itching', 'Rash']"
290," ""I have been experiencing a rash on my hands and feet for the past few days, and it is becoming increasingly painful.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']"
291," ""I got these red bumps on my hands and feet, and they're so itchy I can't even sleep. It's like having a thousand ants crawling all over me. And it's not just the itching, it's the pain. It feels like my skin is on fire. I can't even wear a watch or a ring because it's so uncomfortable. And it's not just my hands and feet, it's my whole body. I've got a rash all over my chest and back. It's so embarrassing. I don't know how much more of this I can take.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Itching', 'Pain', 'Rash']"
292," ""I got these red bumps on my hands and feet, and they hurt like hell. What the f**k is this? I'm so scared, I can't even sleep at night.""","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)']"
293," ""I have been having these red splotchy raised areas on my skin for a few days now. They are very itchy and seem to appear and disappear randomly. They are not in any specific pattern and seem to be all over my body. They are very small and raised, but not painful to the touch. They seem to be getting worse and I am getting very worried.""",Hives,"['Itching', 'Rash', 'Skin dryness', 'Fatigue']"
294," ""I've got these f**king hives all over my body, man. I'm so sick of scratching the sh** out of my skin. It's like I'm allergic to my own f**king self or something.""",Hives,['Hives']
295," ""My skin is covered in red welts, itchy and swollen, as if a thousand bees have stung me. My arms and legs are covered in these angry red bumps, and they are spreading rapidly. I feel as if I am on fire, and I am consumed by an overwhelming urge to scratch them. I am exhausted from trying to resist the urge to scratch, and I am left with bloody welts and raw, red skin.""",Hives,"['Skin rash', 'Itching', 'Skin lesions', 'Skin redness', 'Skin swelling', 'Skin dryness', 'Skin irritation']"
296," ""My skin is covered in a rash of red welts that seem to move and shift as I look at them, as if they are alive.""",Hives,['Itching']
297," ""I've been having these itchy bumps all over my body for the past few days. They're so annoying, I can't even sleep at night because I keep scratching them. I've tried everything to get rid of them, but nothing seems to work. I'm so frustrated, I just want to scream!""",Hives,['Itching']
298," ""Itching is severe, I have it all over my body, including my face, arms, legs, back, chest, and abdomen. It is very intense and I scratch my skin until it bleeds. I have tried several topical creams and oral medications, but nothing has helped so far.""",Itching,['Itching']
299," ""My skin itches all over, especially at night when I try to sleep. It's so bad that I scratch until I bleed. I feel like I'm going crazy. I'm so anxious and depressed all the time. I can't concentrate on anything. I'm always tired and I have no energy. I feel like I'm going to die.""",Itching,"['Itching', 'Nausea', 'Fatigue', 'Anxious', 'Sad', 'Insomnia']"
300," ""A constant itching sensation on my skin, which is exacerbated by scratching, and is most prominent on my back, neck, and scalp.""",Itching,['Itching']
301," ""I got this crazy itching all over my body. It's like my skin is on fire. I can't stop scratching. I'm so angry and frustrated. I can't sleep because of this itching. I'm so tired and exhausted. I just want this itching to go away.""",Itching,"['Itching', 'Skin dryness', 'Nausea', 'Fatigue', 'Insomnia', 'Anxious']"
302," ""I have been experiencing an itching sensation on my skin for a while now.""",Itching,['Itching']
303," ""I have been experiencing an itching sensation on my skin for the past few days.""",Itching,['Itching']
304," ""I got this real bad itching all over me body, it's like I'm on fire, I can't stop scratchin'.""",Itching,['Itching']
305," ""I got this damn rash all over my body and it itches like hell!""",Itching,['Rash']
306," ""I've noticed that my nails have been turning yellowish lately.""",Nail discoloration,['Nail discoloration']
307," ""I have noticed that my nails have been turning yellow.""",Nail discoloration,['Nail discoloration']
308," ""My nails are turning yellow and it's really scaring me.""",Nail discoloration,['Nail discoloration']
309," ""My nails have turned yellow and brittle, and they split easily. They are also thick and hard to cut. My cuticles are also inflamed and red.""",Nail discoloration,['Nail discoloration']
310," ""I got this fukin discoloration on my nails and it's been there for weeks now. I've tried every fukin thing I could find on the internet but nothing's workin'.""",Nail discoloration,['Nail discoloration']
311," ""My nails have been falling off one by one, and I can't help but feel as though I'm losing a part of myself.""",Nail loss,['Nail loss']
312," ""My nails have been falling off one by one, like autumn leaves from a tree, and I fear I shall be left with no nails at all.""",Nail loss,['Nail loss']
313," ""I have been noticing that my fingernails have been falling off one by one for the past few days. I am worried that it might be a sign of something serious.""",Nail loss,['Nail loss']
314," ""I am quite certain that my nails are falling off due to some sort of infection. It is quite embarrassing to have to explain this to a medical professional, but I am sure you are quite used to dealing with such disgusting cases.""",Nail loss,['Nail discoloration']
315," ""I've been losing my nails for a while now.""",Nail loss,['Nail loss']
316," ""I am quite certain that my nails are ridged due to the fact that I have not had sex in quite some time.""",Nail ridging,['Nail ridging']
317," ""I'm telling you, my nails are so ridged, it's like I've got a bunch of tiny mountains on my hands. I mean, I know I'm sick, but come on, who gets nail ridging? It's like, I'm a freak or something.""",Nail ridging,['Nail ridging']
318," ""I have noticed that my nails have started to develop ridges.""",Nail ridging,['Nail ridging']
319," ""You think I'm a freak or something? I've got nail ridging, you know. My nails are all ridged and pitted. It's disgusting. I mean, who wants to shake hands with someone who's got nails that look like this? It's embarrassing. I try to hide it, but it's hard. I wear gloves all the time, but even then, people can tell. I'm so sick of this. I just want to be normal.""",Nail ridging,['Nail ridging']
320," ""I got these ridges on my nails and I'm scared I might have some disease or something. I mean I've never had ridges on my nails before and I'm worried I might have some kind of cancer or something. I've been looking it up online and I think it might be some kind of fungal infection or something. But I'm still scared. What if it's something worse? What if it's cancer? I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might have cancer. I'm so scared I might",Nail ridging,['Nail ridging']
321," ""My skin is on fire, it feels like I am being burned alive from the inside out, I can feel the radiation coursing through my veins, it is eating away at my very soul.""",Radiation skin reaction,"['General pain', 'Headache', 'Joint pain', 'Muscle pain', 'Fatigue', 'Insomnia', 'Anxious']"
322," ""I'm so sick of this radiation skin reaction, it's like I'm a bloody sunbed!""",Radiation skin reaction,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
323," ""I'm so sick of this radiation treatment, it's giving me the most awful skin reaction. I mean, I know it's part of the treatment and all, but I'm so sick of having to deal with this. It's like, I'm already sick and tired from the cancer, and now I have to deal with this too? It's just so unfair.""",Radiation skin reaction,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
324," ""I have developed a red rash on my chest and back. It is itchy and sore to the touch. The rash is not raised and has clear borders. It is worse in areas where I wear my clothes. I have tried using moisturizers but it does not help.""",Radiation skin reaction,['Dry Mouth']
325," ""I am fed up with this radiation skin reaction. It is so annoying.""",Radiation skin reaction,['Dry Mouth']
326," ""I'm so sick of this radiation skin reaction, it's been bothering me for weeks now. It's like my skin is on fire and I can't even sleep at night because of the itching and burning sensation. I've tried everything to make it go away but nothing seems to work. I'm so frustrated and angry that I can't even look in the mirror without getting upset. I just want this to go away already.""",Radiation skin reaction,['Dry Mouth']
327," ""I got red skin and itchy and dry. I also got some blisters.""",Radiation skin reaction,"['Itching', 'Dry Skin']"
328," ""I have redness, dryness, and itching of my skin, especially on my chest and abdomen. I also have swelling of my hands and feet.""",Radiation skin reaction,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea', 'Fecal incontinence']"
329," ""I got this red rash all over my body, it's so itchy I wanna scratch it all off.""",Rash,['Itching']
330," ""I got this red rash on my arm and it's really itchy and sore.""",Rash,"['Itching', 'Sore']"
331," ""I have been experiencing a rash on my arms and legs for the past two days. It is very itchy and I am worried that it might be something serious.""",Rash,"['Itching', 'Rash']"
332," ""I've got this red rash all over my body, it's so annoying, I mean who wants to be covered in red bumps? It's not like I asked for it, I mean I'm not some kind of freak or anything, I just want to be normal, but no, I've got to be the one with the stupid rash, it's so unfair.""",Rash,['Rash']
333," ""I've got this rash on my arm and it's really itchy and red.""",Rash,['Itching']
334," ""I have been having a lot of issues with my skin lately. I have been very sensitive to sunlight and I have been getting a lot of sunburns. I have also been getting a lot of dryness in my skin and it feels very tight. I have also been getting a lot of redness in my skin and it feels very hot to the touch. I have also been getting a lot of itching in my skin and it feels very uncomfortable. I have also been getting a lot of blisters in my skin and it feels very painful. I have also been getting a lot of scarring in my skin and it feels very unsightly.""",Sensitivity to sunlight,['Dry Mouth']
335," ""I have been experiencing increased sensitivity to sunlight over the past few months. I have noticed that I get a burning sensation and redness on my skin when I go outside during the day, especially during the peak hours of sunlight. I have also noticed that I get a rash on my skin when I go outside during the day, especially during the peak hours of sunlight.""",Sensitivity to sunlight,['Sensitivity to sunlight']
336," ""I'm so sick of being sick. I'm so tired of feeling like I'm burning up from the inside out. I'm so sick of being so sensitive to the sun. I'm so sick of having to wear these stupid sunglasses all the time. I'm so sick of having to avoid going outside during the day. I'm so sick of having to deal with this shit.""",Sensitivity to sunlight,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
337," ""I have been feeling quite ill lately, and I believe it is due to the fact that I am extremely sensitive to sunlight. I have been experiencing a great deal of discomfort and pain, and I am concerned that it may be a sign of a more serious condition. I have tried to avoid sunlight as much as possible, but it is difficult to do so when I am outside for extended periods of time. I am hoping that you can provide me with some guidance on how to manage my symptoms and prevent them from getting worse.""",Sensitivity to sunlight,"['Decreased appetite', 'Fatigue', 'Insomnia', 'Anxious', 'Discouraged', 'Sad']"
338," ""I been getting these red spots on my skin and they are so itchy and sore, it feels like I been burned or something, but I ain't been burned or nothing, I swear. I been trying to stay out of the sun but it's hard, I gotta go to work and I gotta go to the store and stuff, and I ain't got no money to buy no sunscreen or nothing. I been trying to wear a hat but it's so hot outside, I swear I'm gonna die from the heat. I been trying to stay inside but I gotta eat and I gotta use the bathroom and stuff, and I ain't got no money to buy no food or nothing. I swear I'm gonna die from these red spots on my skin, I swear I am.""",Sensitivity to sunlight,"['Breast swelling and tenderness', 'Chills', 'Decreased sweating', 'Hot flashes', 'Increased sweating', 'Nosebleed']"
339," ""My skin has turned a dark brown colour, and it's very dry and scaly. It's also very itchy, especially at night when I'm trying to sleep.""",Skin darkening,['Dry Skin']
340," ""I've been gettin' these dark spots on me skin, an' I'm gettin' really worried, ya know?""",Skin darkening,['Breast swelling and tenderness']
341," ""My skin is turning dark as if I am being consumed by the night.""",Skin darkening,['Skin darkening']
342," ""I'm all dark and blotchy like a bloody monkey's arse.""",Skin darkening,['Breast swelling and tenderness']
343," ""I've got this darkening skin, it's all blotchy and ugly like a bloody arsehole.""",Skin darkening,['Breast swelling and tenderness']
344," ""I have been experiencing very severe dryness of my skin for a while now.""",Skin dryness,['Dry Skin']
345," ""I'm so scared, I feel like I'm gonna die, my skin is so dry, I can't even have sex with my wife no more, I'm so ashamed, I feel like I'm gonna cry all the time.""",Skin dryness,['Dry Mouth']
346," ""I'm so scared, I feel like I'm gonna die, my skin is so dry, it's like sandpaper, I can't even sleep at night because it itches so bad, I'm so scared, I don't know what to do.""",Skin dryness,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
347," ""Dry, rough, and scaly skin.""",Skin dryness,['Dry Skin']
348," ""Why the hell my skin is so dry all the time? It's so annoying!""",Skin dryness,['Dry Mouth']
349," ""My skin feels dry and rough, especially on my arms and legs. It feels tight and itchy, especially after a shower or bath. I have tried using moisturizers, but it does not seem to help much.""",Skin dryness,['Dry Skin']
350," ""My skin is as dry as the sand on a desert beach, and it feels like it is going to crack and peel off at any moment.""",Skin dryness,['Dry Mouth']
351," ""My skin is so dry, it feels like sandpaper, rough and scaly, and it itches all the time, making me scratch myself raw.""",Skin dryness,['Dry Skin']
352," ""I have been getting these stretch marks on my belly and thighs lately.""",Stretch marks,['Stretch marks']
353," ""I got these stretch marks on my belly and back when I was pregnant with my kid. I was so excited to have a baby but I was also worried about my body changing. I was gaining so much weight and I was so stressed out about it. I was eating so much junk food and I was so lazy. I was just sitting around all day watching TV and eating chips and ice cream. I was so depressed about my body changing. I was so worried about what my husband would think of me. I was so worried about what my friends would think of me. I was so worried about what my family would think of me. I was so worried about what my coworkers would think of me. I was so worried about what my neighbors would think of me. I was so worried about what my mailman would think of me. I was so worried about what my garbage man would think of me. I was so worried about what my pizza delivery guy would think of me. I was so worried about what my cable guy would think of me. I was so worried about what my plumber would think of me. I was so worried about what my electrician would think of me. I was so worried about what my handyman would think of me. I was so worried about what my gardener would think of me. I was so worried about what my pool guy would think of me. I was so worried about what my lawn guy would think of me. I was so worried about",Stretch marks,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
354," ""I got these stretch marks on my belly and back when I was pregnant with my kid. They're really noticeable and I'm self conscious about showing my skin to other people.""",Stretch marks,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea', 'Fecal incontinence']"
355," ""My skin has become so fragile and thin that even the slightest stretch causes deep grooves to form on my surface.""",Stretch marks,['Breast swelling and tenderness']
356," ""I'm so scared that I'll get more stretch marks.""",Stretch marks,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
357," ""I been feelin' dizzy all day, mate. I was tryin' to watch telly on the sofa but I kept fallin' over. I thought I was just tired but now I'm worried I might be gettin' some sort of bug or somethin'.""",Dizziness,['Dizziness']
358," ""My head spins and I feel faint, as if I might fall down at any moment.""",Dizziness,['Dizziness']
359," ""I have been feeling a bit woozy and off balance for the past few days, and it seems to be getting worse.""",Dizziness,['Dizziness']
