,Dialogue,True_Symptom,Extracted_Symptom
26," ""You think I'm hoarse? You think I'm just whining? You think I'm just being a baby? You think I'm just being a crybaby? You think I'm just being a little girl? You think I'm just being a little boy? You think I'm just being a little kid? You think I'm just being a little baby? You think I'm just being a little whiner? You think I'm just being a little crybaby? You think I'm just being a little girl? You think I'm just being a little boy? You think I'm just being a little kid? You think I'm just being a little baby? You think I'm just being a little whiner? You think I'm just being a little crybaby? You think I'm just being a little girl? You think I'm just being a little boy? You think I'm just being a little kid? You think I'm just being a little baby? You think I'm just being a little whiner? You think I'm just being a little crybaby? You think I'm just being a little girl? You think I'm just being a little boy? You think I'm just being a little kid? You think I'm just being a little baby? You think I'm just being a little whiner? You think I'm just being a little crybaby? You think I'm just being a little girl? You think I'm just being a",Hoarseness," fever, chills, nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, loss of appetite, weight loss, headache, dizziness, hearing loss, tinnitus, decreased sense of taste, decreased sense of smell, cough, dyspnea, chest pain, palpitations, edema, rash, pruritus, dry skin, sweating, urinary incontinence, urinary retention, polyuria, polydipsia, dark urine, bloody urine, decreased urine output, decreased fertility, menstrual irregularities, sexual dysfunction, pain with urination, pain with defecation, pain with injection, pain with blood puncture, pain with walking, pain with movement, pain with pressure, pain with touch, pain with temperature change, pain with vibration, pain with pressure change, pain with light touch, pain with sharp objects, pain with dull objects, pain with electrical stimulation, pain with chemical stimulation, pain with thermal stimulation, pain with cold stimulation, pain with mechanical stimulation, pain with ischemia, pain with inflammation, pain with infection, pain with trauma, pain with neoplasia, pain with neuropathy, pain with nociception, pain with hyperalgesia, pain with allodynia, pain with hyperpathia, pain with tenderness, pain with stiffness, pain with spasm, pain with contracture, pain with atrophy, pain with loss of strength, pain with loss of sensation, pain with numbness, pain with paresthes"
27," ""I got a f**king frog in my throat, ya hear me? It's like I'm trying to talk through a f**king bag of rocks!""",Hoarseness," throat, swallowing, breathing, voice, pain, discomfort, difficulty, speaking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking, talking,"
28," ""I have been hoarse for quite some time now, and it is quite annoying.""",Hoarseness, hoarseness 
29," ""I been having this really weird hoarseness thingy going on, it's like my voice is all raspy and rough and stuff, and it's been like that for a while now, but I don't know what's causing it, I mean I haven't been screaming or anything, and I don't smoke or drink, so I don't know what's going on with my voice...""",Hoarseness," hoarseness, voice changes, dysphonia, throat changes, voice problems, voice alterations, voice issues, voice changes, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness, voice hoarseness"
30," ""My voice is hoarse and I have difficulty speaking.""",Hoarseness," hoarseness, dysphonia"
31," ""I have been experiencing a severe hoarseness for the past three days. It is very difficult for me to speak and my voice sounds very rough and strained. I tried to drink warm liquids and rest my voice but it did not help. I am very concerned about my voice returning to normal.""",Hoarseness," hoarseness, voice change, dysphonia, dyspnea, cough, fatigue, anorexia, nausea, vomiting, constipation, diarrhea, abdominal pain, weight loss, weight gain, headache, insomnia, anxiety, depression, pain, neuropathy, paresthesia, muscle weakness, muscle atrophy, joint stiffness, joint pain, joint swelling, rash, dry skin, pruritus, hair loss, sweating, urinary incontinence, urinary retention, urinary frequency, hematuria, bloody urine, dark urine, decreased libido, erectile dysfunction, decreased sexual activity, vision changes, blurred vision, dry eyes, eye pain, ear pain, hearing loss, tinnitus, decreased sense of taste, decreased sense of smell, decreased saliva production, mouth pain, mouth sores, oral ulcers, gum pain, gum swelling, gum bleeding, bad breath, tooth pain, tooth loss, gum recession, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain, gum inflammation, gum infection, gum abscess, gum bleeding, gum swelling, gum pain"
32," ""My mouth is a battlefield, with sores that are as red as a rose.""",Mouth/throat sores," mouth sores, mouth ulceration, mouth redness, mouth inflammation, mouth pain, mouth discomfort, mouth dryness, mouth dry, mouth dryness severe, mouth dryness very severe, mouth dryness extreme, mouth dryness unbearable, mouth dryness excruciating, mouth dryness agonizing, mouth dryness torturous, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dryness gruesome, mouth dry"
33," ""I got these blisters in my mouth and throat and it's been buggin me for a few days now. I can't even swallow properly and it hurts like hell when I try to eat or drink somethin.""",Mouth/throat sores," fever, pain, swelling, blister, mouth, throat, swallowing, eating, drinking, headache, vomiting, nausea, diarrhea, constipation, appetite loss, weight loss, fatigue, weakness, cough, shortness of breath, difficulty breathing, chest pain, palpitations, rapid heartbeat, abnormal heart rhythm, skin changes, changes in sensation, numbness, tingling, muscle strength decreased, muscle mass decreased, joint pain, joint stiffness, joint swelling, joint warmth, joint redness, joint pain with movement, joint pain at rest, joint pain with pressure, joint pain with joint movement, joint pain with joint movement in multiple joints, joint pain with joint movement in one joint, joint pain with joint movement in one joint on one side, joint pain with joint movement in one joint on both sides, joint pain with joint movement in multiple joints on one side, joint pain with joint movement in multiple joints on both sides, joint pain with joint movement in one joint on one side and multiple joints on the other side, joint pain with joint movement in one joint on both sides and multiple joints on one side, joint pain with joint movement in multiple joints on one side and one joint on the other side, joint pain with joint movement in multiple joints on both sides and one joint on one side, joint pain with joint movement in multiple joints on both sides and one joint on the other side, joint pain with joint movement in one joint on one side and multiple joints on the other side and one joint"
34," ""I got these bloody sores in the back of my throat and on the inside of my mouth and it's driving me bloody crazy. I can't even swallow properly and it hurts like hell when I try to talk or eat. I'm so bloody angry about this, I can't even sleep properly at night because I keep waking up to try and swallow or because I'm so bloody uncomfortable. I'm so sick of these bloody sores and I just want them to go away already.""",Mouth/throat sores," sore, pain, discomfort, swelling, redness, bleeding, ulceration, infection, inflammation, fever, chills, night sweats, loss of appetite, weight loss, nausea, vomiting, diarrhea, constipation, abdominal pain, abdominal distension, bloating, flatulence, belching, hemorrhoids, rectal bleeding, rectal pain, rectal itching, rectal discharge, rectal prolapse, anal pain, anal itching, anal discharge, anal swelling, anal fissures, anal fistula, anal abscess, anal warts, anal herpes, anal itching, anal pain, anal swelling, anal discharge, anal pruritus, anal prurigo, anal pruritis, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pruritus, anal pr"
35," ""My mouth is a battlefield, with sores popping up everywhere, like tiny volcanoes erupting, and my tongue feels like sandpaper, making it hard to talk, or even eat, quite a bit.""",Mouth/throat sores," mouth sores, tongue ulceration, dysphagia, dysarthria, pain, erythema, swelling, dry mouth, altered taste, weight loss, fatigue, malaise, anorexia, nausea, vomiting, diarrhea, constipation, oral pain, oral burning, oral numbness, oral tingling, oral paresthesia, oral pruritus, oral erythema, oral swelling, oral ulceration, oral mucositis, oral mucosal inflammation, oral mucosal irritation, oral mucosal trauma, oral mucosal damage, oral mucosal lesions, oral mucosal changes, oral mucosal abnormalities, oral mucosal disorders, oral mucosal conditions, oral mucosal symptoms, oral mucosal complaints, oral mucosal manifestations, oral mucosal presentation, oral mucosal findings, oral mucosal signs, oral mucosal appearance, oral mucosal condition, oral mucosal status, oral mucosal health, oral mucosal integrity, oral mucosal function, oral mucosal performance, oral mucosal competence, oral mucosal resilience, oral mucosal robustness, oral mucosal vigor, oral mucosal vitality, oral mucosal well-being, oral mucosal well being, oral mucosal quality of life, oral mucosal QOL, oral mucosal quality of life score, oral mucosal QOL score, oral mucosal quality of life assessment, oral mucosal QOL assessment, oral mucosal quality of life evaluation, oral mucosal QOL evaluation,"
36," ""My mouth is a battlefield, with sores that pop up everywhere, and they hurt so much that I can't even eat, and I'm so tired and weak that I can't even get out of bed, and I'm so confused that I can't even remember what day it is.""",Mouth/throat sores," fever, pain, fatigue, mucositis, neutropenia, cognitive dysfunction, weakness, oral mucositis, confusion, sore throat, headache, nausea, vomiting, diarrhea, constipation, abdominal pain, dyspnea, cough, dysphagia, swallowing difficulty, weight loss, loss of appetite, dry mouth, mouth pain, mouth sores, taste alteration, thirst, oral pain, dysgeusia, dry eyes, eye pain, conjunctivitis, rhinitis, sinusitis, nasal pain, nasal sores, nasal congestion, nasal discharge, sore throat, throat pain, hoarseness, dysphonia, dyspnea, chest pain, pleural effusion, edema, peripheral neuropathy, numbness, paresthesia, muscle weakness, myalgia, joint pain, back pain, headache, dizziness, vertigo, tinnitus, hearing loss, vision loss, blurred vision, dry skin, pruritus, rash, acne, hair loss, sweating, urinary incontinence, urinary frequency, urinary urgency, urinary retention, hematuria, dysuria, nocturia, polyuria, decreased libido, erectile dysfunction, hot flashes, night sweats, weight gain, weight loss, abdominal distention, flatulence, dyspepsia, abdominal discomfort, abdominal pain, abdominal tenderness, bowel frequency decreased, bowel frequency increased, bowel urgency, bloody stool, mucus in the stool, dark urine, light"
37," ""My mouth is a battlefield, with sores that are like tiny volcanoes, erupting with fiery pain.""",Mouth/throat sores," mouth sores, mouth pain, mouth ulcers, mouth eruption, mouth eruption pain, mouth eruption ulceration, mouth eruption inflammation, mouth eruption swelling, mouth eruption redness, mouth eruption discharge, mouth eruption odor, mouth eruption bleeding, mouth eruption crusting, mouth eruption scabbing, mouth eruption weeping, mouth eruption draining, mouth eruption itching, mouth eruption tingling, mouth eruption numbness, mouth eruption burning, mouth eruption stinging, mouth eruption tenderness, mouth eruption sensitivity, mouth eruption dryness, mouth eruption roughness, mouth eruption irritation, mouth eruption discomfort, mouth eruption pain intensity, mouth eruption pain interference, mouth eruption pain duration, mouth eruption pain severity, mouth eruption pain recurrence, mouth eruption pain frequency, mouth eruption pain timing, mouth eruption pain timing acute, mouth eruption pain timing subacute, mouth eruption pain timing chronic, mouth eruption pain timing intermittent, mouth eruption pain timing persistent, mouth eruption pain timing recurrent, mouth eruption pain timing relapsing, mouth eruption pain timing remitting, mouth eruption pain timing fluctuating, mouth eruption pain timing worsening, mouth eruption pain timing improving, mouth eruption pain timing stable, mouth eruption pain timing unknown, mouth eruption pain timing other, mouth eruption pain timing other specify, mouth eruption pain timing other specify text, mouth eruption pain timing other specify text 1, mouth eruption pain timing other specify text 2, mouth eruption pain timing other specify text 3, mouth eruption pain timing other specify text 4, mouth eruption pain"
38," ""My mouth is a battlefield, with sores that are as red as a rose, and as painful as a thorn.""",Mouth/throat sores," mouth sores, pain, redness, swelling, ulceration, bleeding, discharge, odor, burning, tingling, numbness, loss of taste, difficulty swallowing, difficulty speaking, difficulty chewing, drooling, drooping mouth corners, drooping lips, drooping tongue, drooping cheek, drooping eyelids, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, drooping hair, drooping beard, drooping mustache, drooping sideburns, drooping eyebrows, drooping eyelashes, dro"
39," ""I have had these mouth/throat sores for a few weeks now and they are very painful. They are all over my mouth and tongue and some of them are open and bleeding.""",Mouth/throat sores," mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open sores, tongue sores, mouth/throat sores, mouth sores, throat sores, pain, bleeding, open so"
40," ""You think I'm a f**king idiot or what? I've got mouth/throat sores, okay? They're f**king painful and keep bleeding. I can't even eat properly because of them. I've tried everything, but nothing seems to work. I'm so f**king frustrated right now.""",Mouth/throat sores," mouth/throat sores, pain, bleeding, difficulty eating, frustration"
41," ""My mouth is a battlefield, with trenches of pain etched into every corner, and the enemy is a virus that has taken up residence within my cells.""",Mouth/throat sores," mouth pain, mouth ulceration, mouth dryness, mouth tingling, mouth numbness, mouth burning, mouth irritation, mouth discomfort, mouth tenderness, mouth soreness, mouth redness, mouth swelling, mouth inflammation, mouth infection, mouth bleeding, mouth bleeding disorder, mouth bleeding tendency, mouth bleeding easily, mouth bleeding frequently, mouth bleeding profusely, mouth bleeding severely, mouth bleeding severely and frequently, mouth bleeding severely and profusely, mouth bleeding severely and frequently and profusely, mouth bleeding severely and frequently and easily, mouth bleeding severely and frequently and easily and profusely, mouth bleeding severely and frequently and easily and frequently, mouth bleeding severely and frequently and easily and frequently and profusely, mouth bleeding severely and frequently and easily and frequently and easily, mouth bleeding severely and frequently and easily and frequently and easily and profusely, mouth bleeding severely and frequently and easily and frequently and easily and frequently, mouth bleeding severely and frequently and easily and frequently and easily and frequently and profusely, mouth bleeding severely and frequently and easily and frequently and easily and frequently and easily, mouth bleeding severely and frequently and easily and frequently and easily and frequently and profusely, mouth bleeding severely and frequently and easily and frequently and easily and frequently and easily and profusely, mouth bleeding severely and frequently and easily and frequently and easily and frequently and easily and frequently, mouth bleeding severely and frequently and easily and frequently and easily and frequently and easily and profusely, mouth bleeding"
42," ""I got these bloody sores in the back of my throat and on the inside of my mouth, and they're so painful I can't even swallow properly. What the hell is going on with me?""",Mouth/throat sores," sore, pain, swallowing, throat, mouth, bloody, swelling, ulcer, infection, inflammation, fever, chills, headache, nausea, vomiting, diarrhea, constipation, loss of appetite, weight loss, fatigue, weakness, malaise, cough, shortness of breath, difficulty breathing, chest pain, palpitations, rapid heartbeat, slow heartbeat, dizziness, lightheadedness, loss of balance, loss of consciousness, falls, incoordination, tremors, muscle weakness, muscle atrophy, joint stiffness, joint pain, joint swelling, joint warmth, joint redness, joint deformity, loss of sensation, numbness, tingling, burning sensation, prickling sensation, itching, rash, hives, blisters, cramps, spasms, loss of bladder control, loss of bowel control, urinary incontinence, urinary frequency, urinary urgency, urinary hesitancy, urinary dribbling, urinary retention, decreased urinary output, increased urinary output, dark urine, foamy urine, blood in the urine, cloudy urine, abnormal urine odor, abnormal urine color, decreased fecal bulk, increased fecal bulk, blood in the stool, dark colored stool, tarry stool, bright red stool, pale stool, clay colored stool, abdominal distention, abdominal mass, abdominal tenderness, abdominal guarding, abdominal rebound tenderness, abdominal organomegaly, abdominal organpalpation, abdominal organmaturity, abdominal organatrophy, abdominal pain,"
43," ""I have mouth and throat sores.""",Mouth/throat sores," mouth sores, throat sores"
44," ""My mouth is a bloody battlefield, a war zone of sores and pain, a place where even the mightiest of warriors would weep and surrender.""",Mouth/throat sores," mouth sores, mouth pain, mouth bleeding, mouth ulceration, mouth dryness, mouth inflammation, mouth infection, mouth irritation, mouth burning, mouth numbness, mouth tingling, mouth discomfort, mouth sensitivity, mouth tenderness, mouth swelling, mouth redness, mouth rash, mouth lesions, mouth wounds, mouth bleeding, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth bleeding spots, mouth bleeding areas, mouth bleeding patches, mouth"
45," ""My voice has become hoarse and rough, as if sandpaper had taken up residence in my throat.""",Voice quality changes," hoarseness, roughness, throat "
46," ""I noticed that my voice sounds hoarser than usual.""",Voice quality changes, hoarseness
47," ""I noticed that my voice sounds hoarse and rough.""",Voice quality changes," hoarseness, voice changes, dysphonia, cough, dyspnea, breathing difficulty, shortness of breath, respiratory distress, throat irritation, throat dryness, throat pain, throat discomfort, throat soreness, throat scratchiness, throat roughness, throat hoarseness, throat changes, voice hoarseness, voice changes, voice difficulty, voice problems, voice strain, voice fatigue, voice weakness, voice loss, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness,"
48," ""I noticed that my voice sounds hoarse and rough.""",Voice quality changes," hoarseness, voice changes, dysphonia, cough, dyspnea, breathing difficulty, shortness of breath, respiratory distress, throat irritation, throat dryness, throat pain, throat discomfort, throat soreness, throat scratchiness, throat roughness, throat hoarseness, throat changes, voice hoarseness, voice changes, voice difficulty, voice problems, voice strain, voice fatigue, voice weakness, voice loss, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness, voice changes, voice hoarseness,"
49," ""I have been having a very bad voice quality for a while now, it's like my voice is hoarse and rough, and it's very annoying, I can't even speak properly, and I get very angry when I can't express myself properly.""",Voice quality changes," hoarseness, dysphonia, dysphagia, anorexia, fatigue, nausea, vomiting, diarrhea, constipation, abdominal pain, weight loss, loss of appetite, dry mouth, mouth pain, swallowing difficulty, cough, dyspnea, chest pain, breathing difficulty, skin changes, sleep changes, headache, dizziness, tinnitus, hearing loss, vision changes, eye changes, taste changes, smell changes, numbness, tingling, muscle weakness, muscle atrophy, joint pain, joint stiffness, back pain, joint swelling, joint effusion, loss of strength, loss of coordination, loss of balance, loss of sensation, loss of movement, loss of self-care ability, loss of social function, loss of work ability, loss of sexual ability, loss of body hair, urinary incontinence, urinary frequency, urinary urgency, urinary retention, urinary odor, urinary hematuria, urinary nocturia, urinary pain, urinary burning, urinary discharge, urinary frequency at night, fecal incontinence, fecal frequency, fecal urgency, fecal discharge, fecal odor, fecal blood, fecal pain, fecal burning, fecal leakage, fecal seepage, fecal loss of control, fecal loss of continence, fecal loss of sensation, fecal loss of movement, fecal loss of self-care ability, fecal loss of social function, fecal loss of work ability, fecal loss of sexual ability"
50," ""I been havin' this gut wrenchin' pain in my belly for a few days now. It's like somethin' is tryin' to rip its way outta me.""",Abdominal pain," nausea, abdominal pain, vomiting, diarrhea, abdominal distention, loss of appetite, fatigue, weakness, weight loss, malaise, abdominal tenderness, guarding, rebound tenderness, abdominal mass, bowel sounds, abdominal ultrasound, CT abdomen, laboratory tests, complete blood count, complete metabolic panel, liver function tests, serum amylase, serum lipase, abdominal radiograph, upper gastrointestinal endoscopy, colonoscopy, capsule colonoscopy, CT colonoscopy, MRI abdomen, MRI pelvis, positron emission tomography (PET) scan, PET-CT, bone scan, bone marrow biopsy, liver biopsy, rectal biopsy, esophageal manometry, anorectal manometry, colonoscopy with biopsy, capsule colonoscopy with biopsy, CT colonoscopy with biopsy, endoscopic retrograde cholangiopancreatography (ERCP), endoscopic ultrasound (EUS), fibroscan, transient elastography, abdominal angiography, abdominal venography, abdominal lymphangiography, abdominal lymph node biopsy, abdominal organ biopsy, abdominal wall biopsy, abdominal wall ultrasound, abdominal wall CT, abdominal wall MRI, abdominal wall PET-CT, abdominal wall positron emission tomography (PET) scan, abdominal wall bone scan, abdominal wall bone marrow biopsy, abdominal wall liver biopsy, abdominal wall rectal biopsy, abdominal wall esophageal manometry, abdominal wall anorectal manometry, abdominal wall colonoscopy, abdominal wall colonoscopy with"
51," ""I have been having some abdominal pain for a few days now, and it seems to be getting worse. It is located in the lower right side of my abdomen, and it is constant and dull. It is not very severe, but it does interfere with my daily activities a little bit. I try to ignore it and go about my day, but it is hard to do so. I hope I can get some relief from this pain soon.""",Abdominal pain," abdominal pain, nausea, vomiting, diarrhea, fatigue, loss of appetite, weight loss, pain interference with daily activities, pain severity, pain location, pain duration, pain timing, pain intensity, pain quality, pain characteristics, pain exacerbating factors, pain alleviating factors, pain impact on daily activities, pain impact on mood, pain impact on sleep, pain impact on social functioning, pain impact on work ability, pain impact on enjoyment of life, pain impact on financial well-being, pain impact on relationships, pain impact on sexual activity, pain impact on self-image, pain impact on body image, pain impact on hope, pain impact on pleasure, pain impact on energy, pain impact on motivation, pain impact on self-efficacy, pain impact on self-perception, pain impact on self-worth, pain impact on spirituality, pain impact on well-being, pain impact on quality of life, pain impact on future perspective, pain impact on outlook, pain impact on attitude, pain impact on behavior, pain impact on social relationships, pain impact on family relationships, pain impact on work relationships, pain impact on recreational activities, pain impact on exercise, pain impact on social activities, pain impact on travel, pain impact on hobbies, pain impact on shopping, pain impact on food preparation, pain impact on housework, pain impact on yard work, pain impact on gardening, pain impact on pet care, pain impact on financial activities, pain impact on banking, pain impact on bill paying, pain impact on"
52," ""I have had abdominal pain for the past three days.""",Abdominal pain, abdominal pain
53," ""I have been having abdominal pain for quite a bit now and it is quite severe.""",Abdominal pain," abdominal pain, nausea, vomiting, diarrhea, loss of appetite, fatigue, weakness, weight loss, fever, chills, night sweats, pain, swelling, redness, itching, discharge, bleeding, changes in skin color, changes in skin temperature, changes in skin sensation, changes in skin texture, changes in skin appearance, changes in skin moisture, changes in skin turgor, changes in skin elasticity, changes in skin clarity, changes in skin smoothness, changes in skin softness, changes in skin dryness, changes in skin oiliness, changes in skin dirtiness, changes in skin cleanliness, changes in skin odor, changes in skin coloration, changes in skin pigmentation, changes in skin tone, changes in skin brightness, changes in skin translucency, changes in skin transparency, changes in skin clarity, changes in skin smoothness, changes in skin softness, changes in skin dryness, changes in skin oiliness, changes in skin dirtiness, changes in skin cleanliness, changes in skin odor, changes in skin coloration, changes in skin pigmentation, changes in skin tone, changes in skin brightness, changes in skin translucency, changes in skin transparency, changes in skin clarity, changes in skin smoothness, changes in skin softness, changes in skin dryness, changes in skin oiliness, changes in skin dirtiness, changes in skin cleanliness, changes in skin odor, changes in skin coloration, changes in skin pigmentation, changes"
54," ""Oh man, I got this cramp in my belly that just won't go away. It's been going on for a few days now and it's getting worse. I can't even sleep because it's so painful. I tried to eat some food but it just makes it worse. I'm starting to get worried now.""",Abdominal pain," nausea, abdominal cramp, abdominal pain, insomnia, vomiting, anorexia, fatigue"
