,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
179," ""My nose has been bleeding for a while now, but I'm not sure when it started. I think it's been a few days, but I'm not entirely sure. I just know that I was walking down the street and I felt this sudden rush of blood pouring out of my nose. I was so shocked that I just stood there for a moment, but then I started to feel dizzy so I sat down on the curb. I think I passed out for a little bit because the next thing I knew I was in the hospital. The doctors told me that I had a nosebleed because of a high blood pressure, but I'm not sure what that means. I've never had a nosebleed before, so I'm a little scared. I hope it doesn't happen again.""",Nosebleed,Severity,Occasionally,Poetic/Literary Register,Confused,2,False,True,True
180," ""I'm dying here, I've been bleeding from my nose for hours now, and it's not stopping, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit already, I can't take it anymore, I'm gonna lose my mind if this keeps up, I'm so sick of this shit",Nosebleed,Severity,Severe,Informal Register,Insulting,5,False,False,True
181," ""I've been having frequent nosebleeds lately.""",Nosebleed,Severity,Frequently,Neutral/Standard Register,Friendly,2,False,False,False
182," ""I got nosebleeds all the time, and my nose was always bloody and crusty.""",Nosebleed,Severity,Very severe,Vulgar Register,Insulting,1,True,True,True
183," ""I've been having nosebleeds quite frequently lately, and I'm worried that it might be something serious.""",Nosebleed,Severity,Frequently,Neutral/Standard Register,Friendly,4,False,False,True
184," ""I been gettin nosebleeds all the time, man. I dont know what the f**k is goin on with me.""",Nosebleed,Severity,Not sexually active,Vulgar Register,Confused,1,False,True,True
185," ""I am experiencing a frequent nosebleed, which is very annoying and disturbing. It started a few days ago, and I have noticed that it happens when I bend down or when I lift something heavy. The bleeding usually lasts for a few minutes, and it is very painful. I have tried to stop the bleeding by pinching my nose, but it does not work. I am very worried about this condition, and I hope that it will go away soon.""",Nosebleed,Severity,Frequently,Formal Register,Angry,5,False,False,True
186," ""I have been having nosebleeds for a while now. I don't know what's causing it but it's been happening quite often. I'm worried that it might be something serious.""",Nosebleed,Severity,Prefer not to answer,Neutral/Standard Register,Neutral,4,True,True,True
187," ""I've been having these bloody nose bleeds every other day for a week now, and it's getting really pissing annoying. I mean, I know I'm getting older and all, but I'm not that old yet, am I? I'm only 42, for crying out loud. I'm not ready to start dying yet, you know? So, can you please just sort this out for me? I mean, I know I'm a bloody patient and all, but I'm not asking for the world here, just a simple bloody nose bleed cure, is that too much to ask?""",Nosebleed,Severity,Frequently,Vulgar Register,Insulting,3,False,False,True
188," ""I have been experiencing occasional nosebleeds for the past few months. At first, I thought it was just a result of the dry air in the winter, but now it seems to be happening more frequently. I have noticed that when I bend down or lift something heavy, I start to bleed from my nose. I am worried that this might be a sign of something more serious.""",Nosebleed,Severity,None,Formal Register,Confused,4,True,False,False
189," ""I've been having some nosebleeds lately, but they're not too severe. It usually happens when I bend down or when I'm in a hot environment. I've been trying to stay hydrated and avoid bending down as much as I can, but it's not helping much.""",Nosebleed,Severity,Frequently,Neutral/Standard Register,Friendly,3,False,False,False
190," ""My nose is bleeding profusely, and I can feel the blood dripping down my face, staining my shirt and the hospital bed sheets. It's as if my very life is ebbing away with each drop of blood.""",Nosebleed,Severity,Not applicable,Poetic/Literary Register,Insulting,5,False,False,False
191," ""My nose is bleeding again, you incompetent fool, and I'm getting tired of telling you this. It's like I'm talking to a brick wall, or a bloody idiot, if you will. I've had this problem before, and I've told you about it, but you just ignore me, or pretend you didn't hear me. I'm getting really angry now, so please, for the love of God, listen to me this time. I'm having frequent nosebleeds, and I'm really scared. I don't know what's causing it, but I think it might have something to do with my medication. Please, please, please check my medication, and see if there's anything I can take to stop this from happening. I'm begging you, please help me.""",Nosebleed,Severity,Frequently,Poetic/Literary Register,Insulting,5,False,True,False
192," ""I have been experiencing a sudden and severe nosebleed for the past few days. It started out of the blue, and I was not doing anything strenuous at the time. I was just sitting at my desk working on some papers when I started bleeding from my nose. I was shocked and scared, and I immediately ran to the bathroom to try and stop the bleeding. I pressed a towel against my nose for about 10 minutes, and the bleeding finally stopped. But the next day, I started bleeding again, and this time it was even worse. I was so scared that I called an ambulance, and I was taken to the hospital. The doctors told me that I had a nasal septal hematoma, and that I would need surgery to remove it. I was so relieved that I was going to be okay, but I was also really scared about the surgery. I had never had surgery before, and I was worried about the pain and the recovery time. But the doctors told me that the surgery would be relatively easy, and that I would be able to go home the next day. So I decided to go ahead with the surgery, and I am so glad that I did. The surgery was much easier than I thought it would be, and I was able to go home the next day like the doctors said I could. I am still recovering from the surgery, but I am feeling much better now. I am just glad that I was able to get the help that I",Nosebleed,Severity,Moderate,Formal Register,Confused,4,False,True,False
193," ""I been gettin' nosebleeds all the time, man. I don't know what's goin' on with my body. I been feelin' all dizzy and stuff. I been gettin' headaches too, but I don't know if that's related or not. I been feelin' all tired and stuff too. I been sleepin' a lot more than usual too. I been eatin' a lot more too. I been drinkin' a lot more too. I been smokin' a lot more too. I been snortin' a lot more too. I been poppin' a lot more too. I been drinkin' a lot more too. I been eatin' a lot more too. I been smokin' a lot more too. I been snortin' a lot more too. I been poppin' a lot more too. I been drinkin' a lot more too. I been eatin' a lot more too. I been smokin' a lot more too. I been snortin' a lot more too. I been poppin' a lot more too. I been drinkin' a lot more too. I been eatin' a lot more too. I been smokin' a lot more too. I been snortin' a lot more too. I been poppin' a lot more too. I been drinkin' a lot more too. I been eatin",Nosebleed,Severity,Frequently,Vulgar Register,Confused,5,False,True,False
194," ""I was just sitting there and suddenly I felt like my nose was bleeding. I put a towel on it and it stopped after a while.""",Nosebleed,Severity,Mild,Informal Register,Confused,3,False,False,False
195," ""I am experiencing a frequent nosebleed, which is very annoying and disturbing. It started a few days ago, and I have noticed that it happens when I bend down or when I lift something heavy. The bleeding usually lasts for a few minutes, and it is very painful. I have tried to stop the bleeding by pinching my nose, but it does not work. I am very worried about this condition, and I hope that it will go away soon.""",Nosebleed,Severity,Frequently,Formal Register,Angry,5,False,False,True
196," ""My nose bleeds so profusely that I fear I may lose consciousness.""",Nosebleed,Severity,Severe,Poetic/Literary Register,Neutral,2,False,False,False
197," ""I have been experiencing occasional nosebleeds for the past month.""",Nosebleed,Severity,Never,Formal Register,Fearful,1,False,False,False
198," ""My nose bleeds so profusely that I fear I may lose consciousness.""",Nosebleed,Severity,Very severe,Poetic/Literary Register,Friendly,2,False,False,False
199," ""I've been gettin' these bloody nose bleeds all the time lately, and it's gettin' a bit scary, ya know?""",Nosebleed,Severity,Never,Vulgar Register,Friendly,3,False,False,True
200," ""I have been having frequent nosebleeds for the past month. It started out of the blue and I have no idea what is causing it. I have tried to stop it by pinching my nose but it just keeps on bleeding. I am really worried about it and I hope I can find a cure soon.""",Nosebleed,Severity,Not sexually active,Neutral/Standard Register,Insulting,4,True,False,False
201," ""I'm bleedin' from me nose, ya hear me?""",Nosebleed,Severity,Never,Vulgar Register,Angry,1,False,False,False
202," ""Oh, my poor nose, it's bleeding like a bloody faucet, and I'm feeling quite faint, you bloody idiot!""",Nosebleed,Severity,Prefer not to answer,Poetic/Literary Register,Insulting,3,False,False,True
203," ""i woke up this morning and i had a little bit of blood coming out of my nose.""",Nosebleed,Severity,Never,Informal Register,Friendly,1,False,False,True
204," ""I been having this bloody nose for a week now, and it ain't stopping. It's like a faucet that won't turn off. I been trying to stop it with Kleenex and stuff, but it just keeps on bleeding. It's getting worse and worse, and I'm getting scared. I don't know what to do.""",Nosebleed,Severity,None,Vulgar Register,Neutral,5,False,True,True
205," ""I have been experiencing a slight bleeding from my nose for the past few days, but it has been getting worse and worse.""",Nosebleed,Severity,Never,Formal Register,Fearful,2,False,False,True
206," ""Oh, my bloody nose is dripping like a faucet that won't turn off!""",Nosebleed,Severity,Not applicable,Poetic/Literary Register,Angry,2,False,False,True
207," ""I got nosebleed all the time, and I don't know why, I just woke up one morning and I was bleeding from my nose, and I was like what the f**k is going on, and I went to the doctor and he was like you have a nosebleed, and I was like yeah I know that already, and he was like no you don't know, you have a nosebleed, and I was like what does that mean, and he was like you have a nosebleed, and I was like yeah I know that already, and he was like no you don't know, you have a nosebleed, and I was like what does that mean, and he was like you have a nosebleed, and I was like yeah I know that already, and he was like no you don't know, you have a nosebleed, and I was like what does that mean, and he was like you have a nosebleed, and I was like yeah I know that already, and he was like no you don't know, you have a nosebleed, and I was like what does that mean, and he was like you have a nosebleed, and I was like yeah I know that already, and he was like no you don't know, you have a nosebleed, and I was like what does that mean, and he was like you have a nosebleed, and I was like",Nosebleed,Severity,Never,Vulgar Register,Confused,4,True,False,True
208," ""I've been gettin' these bloody nosebleeds all day long, ya hear me? It's like I'm a f**kin' pinata or somethin'!""",Nosebleed,Severity,Moderate,Vulgar Register,Angry,3,False,False,True
209," ""I been having nosebleeds for a while now, but this time it was really bad. I was just sitting there and suddenly I started bleeding from my nose. I put pressure on it with a towel and it stopped after a while.""",Nosebleed,Severity,Never,Vulgar Register,Neutral,4,False,True,False
210," ""I was just sitting there and suddenly I felt like my nose was bleeding. I put a towel on it and pressed it but it just kept on bleeding. I was so scared I was shaking all over. I finally called my mom and she came and helped me stop the bleeding. I'm so scared that it's going to happen again.""",Nosebleed,Severity,Mild,Neutral/Standard Register,Fearful,4,False,False,True
211," ""i been having nosebleeds lately, but they are really small and i just pinch my nose and it stops, but i am worried that it might be a sign of something bigger""",Nosebleed,Severity,Never,Informal Register,Friendly,4,False,True,True
212," ""I'm bleedin' from me nose like a faucet that won't turn off, and I'm scared I'm gonna die from losin' too much blood.""",Nosebleed,Severity,Severe,Vulgar Register,Fearful,1,False,True,True
213," ""I got a bloody nose out of nowhere, and it won't stop bleeding. I'm so scared I'm gonna pass out or something.""",Nosebleed,Severity,Rarely,Vulgar Register,Fearful,3,True,False,False
214," ""i been having nosebleeds all day""",Nosebleed,Severity,Very severe,Informal Register,Friendly,1,False,False,True
215," ""Blood pours from my nose like a crimson waterfall, dripping down my chin and onto my shirt, leaving a trail of red behind me.""",Nosebleed,Severity,Rarely,Poetic/Literary Register,Confused,3,True,False,False
216," ""I been having this problem with my nose for a while now, but it got worse today. I was just sitting at my desk and suddenly I started bleeding from my nose. I tried to stop it by pinching my nose but it just kept on bleeding. I was so scared that I called my mom and she came over and took me to the hospital. I'm so scared that this is going to happen again.""",Nosebleed,Severity,Not sexually active,Neutral/Standard Register,Fearful,4,False,True,True
217," ""I've been having these bloody nose attacks for months now, and I'm getting sick of it. It's always when I'm in a rush, and I end up looking like a bloody idiot.""",Nosebleed,Severity,Rarely,Neutral/Standard Register,Insulting,3,False,False,True
218," ""I have nosebleeds.""",Nosebleed,Severity,Prefer not to answer,Informal Register,Neutral,2,True,True,False
219," ""I been gettin' these nosebleeds every now and then, but this time it was real bad. I was just sittin' there watchin' TV and suddenly I'm bleedin' all over the place. I was so shocked I just sat there for a bit before I called my wife to come help me. She came in and cleaned up the mess and called the ambulance. I'm still tryin' to figure out what's causin' these nosebleeds. I been eatin' the same foods and I ain't been doin' nothin' different. I just hope it ain't nothin' serious.""",Nosebleed,Severity,Rarely,Vulgar Register,Confused,4,False,False,False
220," ""I cant believe this is happening to me, i was just sitting there and suddenly i started bleeding from my nose, i mean what the hell is going on?""",Nosebleed,Severity,None,Informal Register,Angry,2,False,False,True
221," ""Oh, my poor nose, it bleeds like a bloody faucet, and I'm left with a bloody nose, and a bloody face, and bloody clothes, and bloody sheets, and bloody pillows, and bloody everything, and I'm left with a bloody headache, and a bloody fever, and bloody chills, and bloody vomiting, and bloody diarrhea, and bloody constipation, and bloody dizziness, and bloody fainting, and bloody confusion, and bloody disorientation, and bloody hallucinations, and bloody delusions, and bloody mania, and bloody depression, and bloody anxiety, and bloody fear, and bloody panic, and bloody terror, and bloody rage, and bloody hatred, and bloody anger, and bloody resentment, and bloody revenge, and bloody vengeance, and bloody retaliation, and bloody retribution, and bloody punishment, and bloody discipline, and bloody correction, and bloody improvement, and bloody enhancement, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization, and bloody optimization,",Nosebleed,Severity,Rarely,Poetic/Literary Register,Insulting,4,False,True,True
222," ""My nose bleeds all the time, and I'm worried that it might be a sign of something more serious.""",Nosebleed,Severity,Not applicable,Poetic/Literary Register,Neutral,2,False,False,False
223," ""I have been having nosebleeds lately. I don't know what's causing it. I just wake up one morning and I have blood all over my pillow. I try to hold my nose when I sneeze but it doesn't seem to help. I'm worried that I might have a brain hemorrhage or something. I've been having headaches too. I don't know if it's related to the nosebleeds or not. I just know that I'm really scared right now.""",Nosebleed,Severity,Rarely,Neutral/Standard Register,Confused,4,True,False,True
224," ""I cant believe this is happening to me again. My nose is bleeding like crazy.""",Nosebleed,Severity,Moderate,Neutral/Standard Register,Angry,1,False,False,True
225," ""I'm bloody scared, I was just sitting there and suddenly I started sniffling and then I saw this red stuff coming out of my nose, I was so shocked I just sat there and watched it pour out, I was so scared I started shaking and crying, I didn't know what to do, I just sat there and bled all over the place, I was so scared I wet myself, I was so scared I passed out, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I died, I was so scared I",Nosebleed,Severity,Rarely,Vulgar Register,Fearful,5,False,False,False
226," ""I have been experiencing frequent nosebleeds.""",Nosebleed,Severity,Mild,Formal Register,Friendly,1,True,False,False
227," ""I have been experiencing occasional nosebleeds for the past month or so, but this morning's was particularly severe and I was very frightened.""",Nosebleed,Severity,Rarely,Formal Register,Fearful,2,False,False,True
228," ""I have been experiencing a severe nosebleed for the past few days. It started off as a slight bleeding but now it is severe enough to leave a trail of blood on the floor. I am worried that I might lose consciousness due to the blood loss.""",Nosebleed,Severity,Severe,Formal Register,Confused,4,False,True,False
229," ""I am experiencing an excessive sweating, which is almost constant. It is so severe that I can't even sleep at night. My clothes are always drenched in sweat, and I have to change them frequently. I have tried everything to stop this sweating, but nothing seems to work. It is really frustrating and embarrassing.""",Increased sweating,Frequency,Almost constantly,Formal Register,Insulting,5,True,False,True
230," ""I'm all sweaty all the time, like I just got out the shower or somethin'.""",Increased sweating,Frequency,Very severe,Vulgar Register,Confused,2,False,False,False
231," ""I have been sweating a lot lately.""",Increased sweating,Frequency,Almost constantly,Neutral/Standard Register,Neutral,1,False,False,True
232," ""I have been perspiring a lot lately, and I am not sure why.""",Increased sweating,Frequency,Not sexually active,Neutral/Standard Register,Confused,3,False,False,True
233," ""I'm all sweaty all the time, like I just got out the shower or somethin'. I'm always lookin' for a place to sit down and cool off, but there ain't no place that's cool enough.""",Increased sweating,Frequency,Almost constantly,Vulgar Register,Fearful,3,False,False,True
234," ""I been sweatin like a pig lately, it's like I got a fever or somethin, but I ain't got no fever, I just be all hot and sweaty all the time, it's like I'm always in the sauna or somethin.""",Increased sweating,Frequency,Prefer not to answer,Vulgar Register,Friendly,4,False,False,True
235," ""I cant stop sweatin, I feel like Im gonna die or somethin""",Increased sweating,Frequency,Almost constantly,Informal Register,Fearful,2,False,False,True
236," ""I'm all sweaty and gross, ya hear me? I'm dripping wet like a f**king faucet that won't turn off. I'm so drenched I can feel the sweat dripping down my balls. It's like I'm f**king swimming in my own juices. I'm so sick of this sh*t, I could puke.""",Increased sweating,Frequency,None,Vulgar Register,Insulting,5,False,False,True
237," ""I'm drenched in sweat all the time, it's like I'm always in the shower or something.""",Increased sweating,Frequency,Almost constantly,Informal Register,Insulting,4,False,False,False
238," ""I'm so sick of this sweating all the time.""",Increased sweating,Frequency,Not applicable,Neutral/Standard Register,Angry,1,False,False,False
239," ""I'm all sweaty all the time, you bloody idiot!""",Increased sweating,Frequency,Almost constantly,Vulgar Register,Insulting,1,False,False,False
240," ""I have been experiencing an increased sweating over the past few days. At first, I thought it was just because of the warm weather, but now I am worried that it might be a sign of something more serious.""",Increased sweating,Frequency,Moderate,Formal Register,Neutral,4,False,False,True
241," ""I have been experiencing increased sweating almost constantly for the past month now and it's really affecting my daily life.""",Increased sweating,Frequency,Almost constantly,Neutral/Standard Register,Fearful,4,False,True,True
242," ""I am so sick of this constant sweating, it's driving me mad!""",Increased sweating,Frequency,Mild,Poetic/Literary Register,Angry,1,False,True,True
243," ""I've been sweating like crazy lately, it's like I'm always wet.""",Increased sweating,Frequency,Almost constantly,Informal Register,Friendly,3,False,False,True
244," ""I'm so sick of this sweating all the time. It's like I'm always wet.""",Increased sweating,Frequency,Severe,Informal Register,Angry,3,False,False,False
245," ""My body is on fire, and I am drenched in sweat, as if I have been running through the desert for hours.""",Increased sweating,Frequency,Not sexually active,Poetic/Literary Register,Angry,2,False,False,False
246," ""I'm so scared of dying from this disease.""",Increased sweating,Frequency,Very severe,Neutral/Standard Register,Fearful,1,False,True,False
247," ""I am drenched in sweat, as if I have been in a sauna for hours, and I am not even sexually active.""",Increased sweating,Frequency,Not sexually active,Poetic/Literary Register,Insulting,3,False,False,True
248," ""I'm all sweaty all the time, ya hear me? I'm always drenched in sweat, even when I ain't doin' nothin'!""",Increased sweating,Frequency,Not sexually active,Vulgar Register,Angry,3,False,False,False
249," ""I'm always sweating, I mean, I'm drenched in sweat all the time. I wake up in the morning and I'm already all wet. I mean, I'm not even active or anything, I just sit around all day and I'm still sweating like a pig. I mean, I'm not even hot or anything, I'm just sweating like crazy. I mean, I'm not even tired or anything, I'm just sweating like a pig. I mean, I'm not even hungry or anything, I'm just sweating like a pig. I mean, I'm not even thirsty or anything, I'm just sweating like a pig. I mean, I'm not even bored or anything, I'm just sweating like a pig. I mean, I'm not even tired or anything, I'm just sweating like a pig. I mean, I'm not even hungry or anything, I'm just sweating like a pig. I mean, I'm not even thirsty or anything, I'm just sweating like a pig. I mean, I'm not even bored or anything, I'm just sweating like a pig. I mean, I'm not even tired or anything, I'm just sweating like a pig. I mean, I'm not even hungry or anything, I'm just sweating like a pig. I mean, I'm not even thirsty or anything, I'm just sweating like a pig. I mean, I'm not even bored or anything, I'm just sweating",Increased sweating,Frequency,Not sexually active,Informal Register,Insulting,2,True,False,False
250," ""My skin is always damp and sticky, as if I just stepped out of the shower, even when I haven't washed up in hours.""",Increased sweating,Frequency,Prefer not to answer,Poetic/Literary Register,Friendly,5,False,False,False
251," ""I'm all sweaty all the time, even when I'm not doing anything.""",Increased sweating,Frequency,Not sexually active,Informal Register,Confused,1,False,False,False
252," ""I have been experiencing increased sweating lately.""",Increased sweating,Frequency,None,Formal Register,Friendly,3,False,False,False
253," ""I've been sweating a lot lately, even when I'm not doing anything.""",Increased sweating,Frequency,Not sexually active,Informal Register,Friendly,2,False,True,False
254," ""I have been experiencing an increased sweating lately.""",Increased sweating,Frequency,Not applicable,Formal Register,Neutral,3,False,True,True
255," ""I been noticing that I sweat a lot more than usual, especially when I'm around people. It's so embarrassing, I'm scared to go out and be around people.""",Increased sweating,Frequency,Not sexually active,Informal Register,Fearful,4,False,True,True
256," ""I cant stop sweatin, its like im in a sauna all the time. I cant sleep at night cause im so hot and sweaty. I cant even walk to the bathroom without breakin a sweat. I feel like im losin control of my body.""",Increased sweating,Frequency,Moderate,Informal Register,Fearful,4,True,False,True
257," ""I have been experiencing increased sweating for the past month now, and I am not sure what is causing it.""",Increased sweating,Frequency,Not sexually active,Formal Register,Confused,4,False,True,False
258," ""I have been experiencing increased sweating for the past few days. At first, I thought it was just because of the warm weather, but now I realize it's something more serious. I wake up in the morning with my sheets drenched in sweat, and I can feel my heart racing. Even when I'm not exercising, I can feel my palms and soles getting sweaty. It's really uncomfortable, and I'm worried that it might be a sign of something more serious.""",Increased sweating,Frequency,Mild,Neutral/Standard Register,Neutral,5,False,True,False
259," ""I've been sweating a lot lately.""",Increased sweating,Frequency,Not sexually active,Informal Register,Neutral,2,False,True,False
260," ""I cant stop sweatin, I feel like Im gonna die or somethin""",Increased sweating,Frequency,Severe,Informal Register,Fearful,3,False,True,True
261," ""I have been experiencing an increased sweating over the past few weeks. At first, I thought it was just because of the warm weather, but now I am worried that it might be a sign of something more serious.""",Increased sweating,Frequency,Prefer not to answer,Formal Register,Neutral,4,False,False,True
262," ""I am so scared right now, I am sweating so much, my heart is racing, I can feel it pounding in my chest, I am so scared I am going to die, I am so scared I am going to lose control, I am so scared I am going to hurt someone, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get sick, I am so scared I am going to get hurt, I am so scared I am going to get",Increased sweating,Frequency,Very severe,Neutral/Standard Register,Fearful,5,False,False,True
263," ""I been sweatin a lot lately. I mean, I'm always hot. I'm hot even when I'm cold. I'm hot even when I'm hot. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when I'm not sweating. I'm hot even when I'm not hot. I'm hot even when I'm not cold. I'm hot even when",Increased sweating,Frequency,Prefer not to answer,Informal Register,Confused,1,True,False,True
264," ""I'm all sweaty all the time, it's so annoying, I can't even have sex anymore, I'm so sick of this shit.""",Increased sweating,Frequency,Not sexually active,Informal Register,Insulting,1,False,False,True
265," ""I'm always sweating, it's so annoying.""",Increased sweating,Frequency,Prefer not to answer,Informal Register,Angry,1,False,False,False
266," ""I'm always sweating, man. I mean, I'm always hot. I can't control it. I'm always sweating, even when I'm not doing anything. I mean, I'm just sitting there, and I'm sweating. It's like, I'm always hot. I can't control it. I'm always sweating.""",Increased sweating,Frequency,Prefer not to answer,Vulgar Register,Confused,4,True,True,False
267," ""I'm all sweaty all the time, you know? Like I'm always dripping wet. It's so annoying, I can't even sleep at night because I'm so hot and sweaty.""",Increased sweating,Frequency,Prefer not to answer,Informal Register,Insulting,1,False,False,True
268," ""My skin is drenched in a cold sweat, as if I had just stepped out of a shower, but I haven't washed in days.""",Increased sweating,Frequency,None,Poetic/Literary Register,Confused,5,False,False,False
269," ""I'm all sweaty and shit, man. I can't stop sweatin'.""",Increased sweating,Frequency,Prefer not to answer,Vulgar Register,Insulting,3,False,True,True
270," ""My skin is dripping with sweat, it's as if my body is trying to burn away from the inside out!""",Increased sweating,Frequency,Not applicable,Poetic/Literary Register,Angry,1,False,False,True
271," ""I been sweatin a lot lately.""",Increased sweating,Frequency,Prefer not to answer,Informal Register,Neutral,1,False,False,True
272," ""I'm so worried about this sweating. It's been going on for a while now and I'm starting to get really scared.""",Increased sweating,Frequency,Moderate,Neutral/Standard Register,Fearful,3,False,False,False
273," ""I have been sweating a lot lately, but I'm not sure if it's just because it's hot outside or if it's something more serious.""",Increased sweating,Frequency,Prefer not to answer,Neutral/Standard Register,Confused,5,False,False,False
274," ""I have been experiencing an increased sweating. I wake up in the morning with my sheets all wet and I have to change them every day. I also notice that my palms and soles are always moist and sticky. I try to avoid shaking hands with people and I wear socks all the time even at home. I am worried that this will lead to some sort of infection.""",Increased sweating,Frequency,Mild,Formal Register,Fearful,3,True,False,True
275," ""My skin is all a sweat and I can feel my heart racing like a wild animal.""",Increased sweating,Frequency,Prefer not to answer,Poetic/Literary Register,Fearful,1,False,False,True
276," ""My skin is drenched in sweat, as if I had just stepped out of a sauna.""",Increased sweating,Frequency,Severe,Poetic/Literary Register,Neutral,3,False,True,False
277," ""I have been experiencing an increased sweating occasionally for the past two weeks now.""",Increased sweating,Frequency,Occasionally,Formal Register,Neutral,3,False,False,True
278," ""I have been experiencing excessive sweating all over my body for the past few months. The sweating is not just limited to my palms and soles, but also on my face, back, and chest. It is very embarrassing, especially when I am in a meeting or at a social gathering. I try to avoid these situations as much as possible. The sweating is not just limited to when I am under stress or exercising, but also when I am just sitting at my desk or watching TV. I have tried to reduce my caffeine and alcohol intake, as well as to reduce my stress levels, but nothing seems to work. I am very frustrated and feel like I am losing control of my body.""",Increased sweating,Frequency,Very severe,Formal Register,Neutral,5,True,False,False
279," ""My skin is all a sweat, it feels like a fire is burning beneath the surface, and I can feel the sweat dripping down my face and neck, it's like my body is trying to escape from my skin.""",Increased sweating,Frequency,Occasionally,Poetic/Literary Register,Fearful,4,False,False,True
280," ""I have been having increased sweating.""",Increased sweating,Frequency,Not sexually active,Neutral/Standard Register,Neutral,1,True,False,True
281," ""My skin is all a sweat, it feels like a fire is burning within me.""",Increased sweating,Frequency,Occasionally,Poetic/Literary Register,Fearful,2,False,False,True
282," ""I am so scared, I feel like I am always sweating, my skin is all wet and sticky, I can't stop it, I am so afraid that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I will never be able to stop it, I am so scared that I",Increased sweating,Frequency,Prefer not to answer,Poetic/Literary Register,Fearful,5,False,True,True
283," ""I been noticein that I sweat a lot more than usual lately. It's not just a little bit either, it's like I'm drenched in sweat all the time. It's gettin so bad that I can't even sleep at night because I'm so hot and sweaty.""",Increased sweating,Frequency,Occasionally,Vulgar Register,Neutral,3,False,True,True
284," ""I have been experiencing increased sweating lately.""",Increased sweating,Frequency,None,Neutral/Standard Register,Fearful,4,False,True,False
285," ""I've been sweating a lot lately, especially at night.""",Increased sweating,Frequency,Occasionally,Informal Register,Friendly,2,False,False,False
